year,month,temperature,sea_level,precipitation_rate,location
2010.666667,8,23.94,0.63,3.1,"Tokyo, Japan"
2010.75,9,20.49,0.66,4.8,"Tokyo, Japan"
2010.833333,10,15,0.67,3.3000000000000003,"Tokyo, Japan"
2010.916667,11,9.64,0.65,5.6000000000000005,"Tokyo, Japan"
2011,12,5.12,0.61,5.6000000000000005,"Tokyo, Japan"
2011.083333,1,2.51,0.54,5.1,"Tokyo, Japan"
2011.166667,2,1.18,0.44,4.6,"Tokyo, Japan"
2011.25,3,1.94,0.4,4,"Tokyo, Japan"
2011.333333,4,8.35,0.42,5.7,"Tokyo, Japan"
2011.416667,5,11.87,0.47,5.1,"Tokyo, Japan"
2011.5,6,18.02,0.53,3.1,"Tokyo, Japan"
2011.583333,7,20.1,0.58,8.3,"Tokyo, Japan"
2011.666667,8,21.28,0.61,8.9,"Tokyo, Japan"
2011.75,9,18.96,0.64,9.700000000000001,"Tokyo, Japan"
2011.833333,10,13.85,0.64,3.6999999999999997,"Tokyo, Japan"
2011.916667,11,9.51,0.63,6.4,"Tokyo, Japan"
2012,12,5.83,0.6,3.4999999999999996,"Tokyo, Japan"
2012.083333,1,3.03,0.57,3.4000000000000004,"Tokyo, Japan"
2012.166667,2,3.59,0.54,3.8,"Tokyo, Japan"
2012.25,3,8.77,0.52,7.9,"Tokyo, Japan"
2012.333333,4,9.36,0.52,6.3,"Tokyo, Japan"
2012.416667,5,16.03,0.56,5.1,"Tokyo, Japan"
2012.5,6,19.48,0.6,4.8,"Tokyo, Japan"
2012.583333,7,23.01,0.65,6.2,"Tokyo, Japan"
2012.666667,8,25.06,0.7,5,"Tokyo, Japan"
2012.75,9,22.49,0.73,6.000000000000001,"Tokyo, Japan"
2012.833333,10,15.16,0.72,4.1000000000000005,"Tokyo, Japan"
2012.916667,11,9.66,0.69,4.300000000000001,"Tokyo, Japan"
2013,12,6.14,0.63,4,"Tokyo, Japan"
2013.083333,1,3.95,0.59,4.3999999999999995,"Tokyo, Japan"
2013.166667,2,3.34,0.54,3.9,"Tokyo, Japan"
2013.25,3,5.47,0.51,5.7,"Tokyo, Japan"
2013.333333,4,10.09,0.53,4.3999999999999995,"Tokyo, Japan"
2013.416667,5,14.85,0.58,8,"Tokyo, Japan"
2013.5,6,18.72,0.65,4.8,"Tokyo, Japan"
2013.583333,7,22.94,0.7,5.1,"Tokyo, Japan"
2013.666667,8,23.66,0.76,6.999999999999999,"Tokyo, Japan"
2013.75,9,19.09,0.79,8.399999999999999,"Tokyo, Japan"
2013.833333,10,14.21,0.77,1.8000000000000003,"Tokyo, Japan"
2013.916667,11,10.22,0.74,3.2,"Tokyo, Japan"
2014,12,8.01,0.69,4.7,"Tokyo, Japan"
2014.083333,1,4.87,0.64,4.9,"Tokyo, Japan"
2014.166667,2,3.53,0.58,4.6,"Tokyo, Japan"
2014.25,3,4.23,0.53,4.8,"Tokyo, Japan"
2014.333333,4,8.73,0.5,4.8,"Tokyo, Japan"
2014.416667,5,15.93,0.54,4.1000000000000005,"Tokyo, Japan"
2014.5,6,19.63,0.61,6.800000000000001,"Tokyo, Japan"
2014.583333,7,22.22,0.66,8.1,"Tokyo, Japan"
2014.666667,8,23.8,0.71,9.6,"Tokyo, Japan"
2014.75,9,20.32,0.75,3.9,"Tokyo, Japan"
2014.833333,10,14.56,0.75,4.300000000000001,"Tokyo, Japan"
2014.916667,11,9.46,0.72,6.3,"Tokyo, Japan"
2015,12,6.35,0.7,4.9,"Tokyo, Japan"
2015.083333,1,2.9,0.63,4.7,"Tokyo, Japan"
2015.166667,2,2.1,0.55,3.6999999999999997,"Tokyo, Japan"
2015.25,3,6.2,0.51,4.7,"Tokyo, Japan"
2015.333333,4,9.52,0.51,3.1,"Tokyo, Japan"
2015.416667,5,15.6,0.54,5,"Tokyo, Japan"
2015.5,6,19.55,0.57,5.800000000000001,"Tokyo, Japan"
2015.583333,7,22.19,0.62,6.3,"Tokyo, Japan"
2015.666667,8,21.65,0.65,2.9000000000000004,"Tokyo, Japan"
2015.75,9,19.33,0.67,7.5,"Tokyo, Japan"
2015.833333,10,13.5,0.67,2.3,"Tokyo, Japan"
2015.916667,11,8.32,0.65,4.3999999999999995,"Tokyo, Japan"
2016,12,4.53,0.64,5.3,"Tokyo, Japan"
2016.083333,1,2.1,0.57,5,"Tokyo, Japan"
2016.166667,2,3.77,0.52,3.4999999999999996,"Tokyo, Japan"
2016.25,3,4.5,0.52,3.4000000000000004,"Tokyo, Japan"
2016.333333,4,10.71,0.51,4.3999999999999995,"Tokyo, Japan"
2016.416667,5,15.24,0.56,5.800000000000001,"Tokyo, Japan"
2016.5,6,18.22,0.62,7.7,"Tokyo, Japan"
2016.583333,7,23.16,0.65,6.499999999999999,"Tokyo, Japan"
2016.666667,8,23.72,0.71,8.7,"Tokyo, Japan"
2016.75,9,21.39,0.72,13.200000000000001,"Tokyo, Japan"
2016.833333,10,14.75,0.71,2.6,"Tokyo, Japan"
2016.916667,11,9.02,0.68,2.3,"Tokyo, Japan"
2017,12,7.38,0.64,2.4,"Tokyo, Japan"
2017.083333,1,5.2,0.59,3.9,"Tokyo, Japan"
2017.166667,2,3.29,0.53,5.1,"Tokyo, Japan"
2017.25,3,5.99,0.5,5,"Tokyo, Japan"
2017.333333,4,10.25,0.48,6.1,"Tokyo, Japan"
2017.416667,5,14.69,0.53,3.9,"Tokyo, Japan"
2017.5,6,18.39,0.58,6.4,"Tokyo, Japan"
2017.583333,7,21.76,0.63,7.3999999999999995,"Tokyo, Japan"
2017.666667,8,23.52,0.67,11,"Tokyo, Japan"
2017.75,9,19.59,0.7,4.6,"Tokyo, Japan"
2017.833333,10,14.23,0.7,2.6,"Tokyo, Japan"
2017.916667,11,8.54,0.68,2.7,"Tokyo, Japan"
2018,12,6.21,0.64,3.3000000000000003,"Tokyo, Japan"
2018.083333,1,4.6,0.58,4.9,"Tokyo, Japan"
2018.166667,2,3.98,0.54,4.1000000000000005,"Tokyo, Japan"
2018.25,3,5.94,0.52,6.8999999999999995,"Tokyo, Japan"
2018.333333,4,9.16,0.52,4.8,"Tokyo, Japan"
2018.416667,5,14.59,0.55,2.7,"Tokyo, Japan"
2018.5,6,18.84,0.63,5.5,"Tokyo, Japan"
2018.583333,7,23.67,0.68,4.199999999999999,"Tokyo, Japan"
2018.666667,8,24.08,0.75,5.7,"Tokyo, Japan"
2018.75,9,19.96,0.77,5.3,"Tokyo, Japan"
2018.833333,10,16.54,0.77,7.6,"Tokyo, Japan"
2018.916667,11,10.86,0.74,3.1,"Tokyo, Japan"
2019,12,5.29,0.7,2.8000000000000003,"Tokyo, Japan"
2019.083333,1,3.71,0.62,4.9,"Tokyo, Japan"
2019.166667,2,2.54,0.57,3.3000000000000003,"Tokyo, Japan"
2019.25,3,7.67,0.55,4.9,"Tokyo, Japan"
2019.333333,4,11.08,0.58,5.6000000000000005,"Tokyo, Japan"
2019.416667,5,16.96,0.6,2.6,"Tokyo, Japan"
2019.5,6,21.55,0.63,4,"Tokyo, Japan"
2019.583333,7,24.21,0.68,3.4000000000000004,"Tokyo, Japan"
2019.666667,8,24.02,0.71,3.6000000000000005,"Tokyo, Japan"
2019.75,9,19.82,0.73,4.6,"Tokyo, Japan"
2019.833333,10,15.62,0.72,6.6000000000000005,"Tokyo, Japan"
2019.916667,11,8.66,0.7,3.8,"Tokyo, Japan"
2020,12,7.3,0.66,3.0000000000000004,"Tokyo, Japan"
2020.083333,1,1.99,0.58,5.4,"Tokyo, Japan"
2020.166667,2,0.55,0.5,6.2,"Tokyo, Japan"
2020.25,3,3.07,0.44,3.4999999999999996,"Tokyo, Japan"
2020.333333,4,9.36,0.43,3.1,"Tokyo, Japan"
2020.416667,5,16.51,0.46,5.2,"Tokyo, Japan"
2020.5,6,19.03,0.53,6.2,"Tokyo, Japan"
2020.583333,7,19.72,0.59,6.800000000000001,"Tokyo, Japan"
2020.666667,8,21.93,0.63,11.799999999999999,"Tokyo, Japan"
2020.75,9,21.53,0.67,2.8000000000000003,"Tokyo, Japan"
2020.833333,10,16.96,0.69,6.800000000000001,"Tokyo, Japan"
2020.916667,11,10.38,0.68,2.0999999999999996,"Tokyo, Japan"
2021,12,6.4,0.63,8.1,"Tokyo, Japan"
2021.083333,1,4.88,0.56,4.500000000000001,"Tokyo, Japan"
2021.166667,2,0.55,0.51,6.2,"Tokyo, Japan"
2021.25,3,4.96,0.47,4.6,"Tokyo, Japan"
2021.333333,4,9.16,0.49,4.7,"Tokyo, Japan"
2021.416667,5,14.64,0.51,4.6,"Tokyo, Japan"
2021.5,6,18.29,0.56,3.3000000000000003,"Tokyo, Japan"
2021.583333,7,20.89,0.6,7.8,"Tokyo, Japan"
2021.666667,8,22.15,0.65,4.6,"Tokyo, Japan"
2021.75,9,18.88,0.68,3.1,"Tokyo, Japan"
2021.833333,10,15.3,0.69,3.4999999999999996,"Tokyo, Japan"
2021.916667,11,10.56,0.67,4.500000000000001,"Tokyo, Japan"
2022,12,6.61,0.63,2.8000000000000003,"Tokyo, Japan"
2022.083333,1,4.22,0.57,5.7,"Tokyo, Japan"
2022.166667,2,3.68,0.5,4.199999999999999,"Tokyo, Japan"
2022.25,3,5.53,0.46,6.7,"Tokyo, Japan"
2022.333333,4,8.35,0.46,5.3,"Tokyo, Japan"
2022.416667,5,14.07,0.5,4.6,"Tokyo, Japan"
2022.5,6,18.44,0.56,3.8,"Tokyo, Japan"
2022.583333,7,22.62,0.61,8.7,"Tokyo, Japan"
2022.666667,8,23.55,0.65,2.0999999999999996,"Tokyo, Japan"
2022.75,9,18.45,0.66,8.7,"Tokyo, Japan"
2022.833333,10,14.88,0.65,3.1,"Tokyo, Japan"
2022.916667,11,9.74,0.63,3.0000000000000004,"Tokyo, Japan"
2023,12,5.43,0.59,3.8,"Tokyo, Japan"
2023.083333,1,2.51,0.5,4.199999999999999,"Tokyo, Japan"
2023.166667,2,3.18,0.43,4.1000000000000005,"Tokyo, Japan"
2023.25,3,6.51,0.41,5.6000000000000005,"Tokyo, Japan"
2023.333333,4,10.17,0.4,3.2,"Tokyo, Japan"
2023.416667,5,12.79,0.44,4.1000000000000005,"Tokyo, Japan"
2023.5,6,19.4,0.5,4.7,"Tokyo, Japan"
2023.583333,7,22.15,0.55,3.3000000000000003,"Tokyo, Japan"
2023.666667,8,23.2,0.59,2,"Tokyo, Japan"
2023.75,9,20.55,0.61,5.2,"Tokyo, Japan"
2023.833333,10,14.12,0.61,3.1,"Tokyo, Japan"
2023.916667,11,8.42,0.58,2.5,"Tokyo, Japan"
2024,12,4.41,0.54,3.1,"Tokyo, Japan"
2024.083333,1,2.85,0.5,3.4000000000000004,"Tokyo, Japan"
2024.166667,2,0.54,0.44,5.1,"Tokyo, Japan"
2024.25,3,4,0.41,4.7,"Tokyo, Japan"
2024.333333,4,10.7,0.44,3.6000000000000005,"Tokyo, Japan"
2024.416667,5,15.23,0.49,5.3,"Tokyo, Japan"
2024.5,6,17.36,0.54,8.5,"Tokyo, Japan"
2024.583333,7,21.59,0.58,6.1,"Tokyo, Japan"
2024.666667,8,22.55,0.62,3.2,"Tokyo, Japan"
2024.75,9,20.27,0.65,3.0000000000000004,"Tokyo, Japan"
2024.833333,10,15.48,0.66,10.4,"Tokyo, Japan"
2024.916667,11,8.62,0.64,4.1000000000000005,"Tokyo, Japan"
2025,12,6.27,0.61,2.7,"Tokyo, Japan"
2025.083333,1,3.74,0.56,4.7,"Tokyo, Japan"
2025.166667,2,4.44,0.51,3.2,"Tokyo, Japan"
2025.25,3,6.55,0.5,4.1000000000000005,"Tokyo, Japan"
2025.333333,4,11.2,0.5,4.7,"Tokyo, Japan"
2025.416667,5,14.93,0.53,6.499999999999999,"Tokyo, Japan"
2025.5,6,17.8,0.58,5.800000000000001,"Tokyo, Japan"
2025.583333,7,20.36,0.62,7.3,"Tokyo, Japan"
2025.666667,8,21.58,0.67,2.7,"Tokyo, Japan"
2025.75,9,19.38,0.7,6.2,"Tokyo, Japan"
2025.833333,10,14.97,0.7,8.799999999999999,"Tokyo, Japan"
2025.916667,11,9.46,0.66,3.8,"Tokyo, Japan"
2026,12,7.87,0.6,5.4,"Tokyo, Japan"
2026.083333,1,5.27,0.55,6.499999999999999,"Tokyo, Japan"
2026.166667,2,3,0.5,5.4,"Tokyo, Japan"
2026.25,3,7.99,0.49,6.6000000000000005,"Tokyo, Japan"
2026.333333,4,13.38,0.53,6.2,"Tokyo, Japan"
2026.416667,5,15.79,0.57,6.800000000000001,"Tokyo, Japan"
2026.5,6,17.79,0.61,3.8,"Tokyo, Japan"
2026.583333,7,22.11,0.64,5.7,"Tokyo, Japan"
2026.666667,8,24.13,0.67,8.600000000000001,"Tokyo, Japan"
2026.75,9,19.76,0.68,5.800000000000001,"Tokyo, Japan"
2026.833333,10,16.17,0.68,8.600000000000001,"Tokyo, Japan"
2026.916667,11,11.21,0.65,4.8,"Tokyo, Japan"
2027,12,4.84,0.6,3.9,"Tokyo, Japan"
2027.083333,1,4.17,0.55,3.3000000000000003,"Tokyo, Japan"
2027.166667,2,4.56,0.52,4.3999999999999995,"Tokyo, Japan"
2027.25,3,6.05,0.5,4.1000000000000005,"Tokyo, Japan"
2027.333333,4,10.75,0.48,4.3999999999999995,"Tokyo, Japan"
2027.416667,5,16.93,0.51,2.9000000000000004,"Tokyo, Japan"
2027.5,6,19.19,0.56,8.5,"Tokyo, Japan"
2027.583333,7,23.94,0.6,7.1000000000000005,"Tokyo, Japan"
2027.666667,8,25.37,0.64,7.1000000000000005,"Tokyo, Japan"
2027.75,9,23.02,0.66,6.000000000000001,"Tokyo, Japan"
2027.833333,10,16.96,0.67,8.799999999999999,"Tokyo, Japan"
2027.916667,11,9.89,0.64,5,"Tokyo, Japan"
2028,12,5.49,0.61,3.4999999999999996,"Tokyo, Japan"
2028.083333,1,2.53,0.56,4.500000000000001,"Tokyo, Japan"
2028.166667,2,1.56,0.5,3.2,"Tokyo, Japan"
2028.25,3,4.87,0.46,4.8,"Tokyo, Japan"
2028.333333,4,11,0.45,3.8,"Tokyo, Japan"
2028.416667,5,15.11,0.5,6.2,"Tokyo, Japan"
2028.5,6,19.84,0.56,7.7,"Tokyo, Japan"
2028.583333,7,22.63,0.63,4,"Tokyo, Japan"
2028.666667,8,23.16,0.67,6.1,"Tokyo, Japan"
2028.75,9,19.87,0.68,4.9,"Tokyo, Japan"
2028.833333,10,14.93,0.68,7.7,"Tokyo, Japan"
2028.916667,11,11.53,0.66,3.0000000000000004,"Tokyo, Japan"
2029,12,7.34,0.64,3.0000000000000004,"Tokyo, Japan"
2029.083333,1,4.22,0.6,2.9000000000000004,"Tokyo, Japan"
2029.166667,2,2.69,0.54,4.8,"Tokyo, Japan"
2029.25,3,7.13,0.47,4.199999999999999,"Tokyo, Japan"
2029.333333,4,9.42,0.49,6.000000000000001,"Tokyo, Japan"
2029.416667,5,14.71,0.51,6.999999999999999,"Tokyo, Japan"
2029.5,6,19.46,0.59,4.300000000000001,"Tokyo, Japan"
2029.583333,7,22.33,0.67,6.999999999999999,"Tokyo, Japan"
2029.666667,8,23.43,0.71,3.1,"Tokyo, Japan"
2029.75,9,20.85,0.73,5.5,"Tokyo, Japan"
2029.833333,10,16.18,0.74,5.2,"Tokyo, Japan"
2029.916667,11,9.75,0.71,4.6,"Tokyo, Japan"
2030,12,5.68,0.66,4.1000000000000005,"Tokyo, Japan"
2030.083333,1,2.92,0.58,3.2,"Tokyo, Japan"
2030.166667,2,1.81,0.51,5.800000000000001,"Tokyo, Japan"
2030.25,3,5.08,0.45,5.2,"Tokyo, Japan"
2030.333333,4,9.83,0.45,5.7,"Tokyo, Japan"
2030.416667,5,14.97,0.49,6.4,"Tokyo, Japan"
2030.5,6,19.44,0.55,5.2,"Tokyo, Japan"
2030.583333,7,22.74,0.6,4.7,"Tokyo, Japan"
2030.666667,8,24.23,0.65,6.499999999999999,"Tokyo, Japan"
2030.75,9,20.42,0.68,3.8,"Tokyo, Japan"
2030.833333,10,14.78,0.68,6.499999999999999,"Tokyo, Japan"
2030.916667,11,11.09,0.65,7.200000000000001,"Tokyo, Japan"
2031,12,5.89,0.63,2.7,"Tokyo, Japan"
2031.083333,1,2.98,0.59,3.8,"Tokyo, Japan"
2031.166667,2,1,0.54,5.4,"Tokyo, Japan"
2031.25,3,3.16,0.51,4.9,"Tokyo, Japan"
2031.333333,4,10.81,0.53,6.2,"Tokyo, Japan"
2031.416667,5,14.87,0.57,5.5,"Tokyo, Japan"
2031.5,6,19.04,0.63,4.3999999999999995,"Tokyo, Japan"
2031.583333,7,21.75,0.66,5.6000000000000005,"Tokyo, Japan"
2031.666667,8,24.56,0.7,4.3999999999999995,"Tokyo, Japan"
2031.75,9,23.69,0.74,3.8,"Tokyo, Japan"
2031.833333,10,14.61,0.74,6.1,"Tokyo, Japan"
2031.916667,11,10.13,0.72,3.4000000000000004,"Tokyo, Japan"
2032,12,5.55,0.68,4.6,"Tokyo, Japan"
2032.083333,1,4.11,0.63,4.9,"Tokyo, Japan"
2032.166667,2,4.98,0.58,7.3999999999999995,"Tokyo, Japan"
2032.25,3,6.64,0.55,6.499999999999999,"Tokyo, Japan"
2032.333333,4,9.06,0.53,7.200000000000001,"Tokyo, Japan"
2032.416667,5,14.98,0.56,4.300000000000001,"Tokyo, Japan"
2032.5,6,18.6,0.62,4.1000000000000005,"Tokyo, Japan"
2032.583333,7,21.12,0.67,7.7,"Tokyo, Japan"
2032.666667,8,23.75,0.7,4.6,"Tokyo, Japan"
2032.75,9,20.97,0.71,4.7,"Tokyo, Japan"
2032.833333,10,15.88,0.71,2.6,"Tokyo, Japan"
2032.916667,11,10.38,0.68,4.3999999999999995,"Tokyo, Japan"
2033,12,6.05,0.66,3.4999999999999996,"Tokyo, Japan"
2033.083333,1,3.46,0.63,5.800000000000001,"Tokyo, Japan"
2033.166667,2,4.45,0.58,7.6,"Tokyo, Japan"
2033.25,3,6.29,0.56,5.2,"Tokyo, Japan"
2033.333333,4,12.08,0.55,5.6000000000000005,"Tokyo, Japan"
2033.416667,5,15.67,0.59,3.4000000000000004,"Tokyo, Japan"
2033.5,6,19.76,0.65,3.4000000000000004,"Tokyo, Japan"
2033.583333,7,24.78,0.69,3.6000000000000005,"Tokyo, Japan"
2033.666667,8,24.08,0.73,4.500000000000001,"Tokyo, Japan"
2033.75,9,21.28,0.76,10.4,"Tokyo, Japan"
2033.833333,10,15.52,0.74,2.6,"Tokyo, Japan"
2033.916667,11,8.95,0.71,3.4999999999999996,"Tokyo, Japan"
2034,12,5.51,0.68,2.9000000000000004,"Tokyo, Japan"
2034.083333,1,3.13,0.61,3.6000000000000005,"Tokyo, Japan"
2034.166667,2,3.36,0.56,2.7,"Tokyo, Japan"
2034.25,3,7.42,0.53,4.500000000000001,"Tokyo, Japan"
2034.333333,4,11.43,0.55,5.2,"Tokyo, Japan"
2034.416667,5,14.74,0.57,5.3,"Tokyo, Japan"
2034.5,6,20.56,0.63,3.6000000000000005,"Tokyo, Japan"
2034.583333,7,23.34,0.68,4.6,"Tokyo, Japan"
2034.666667,8,24.93,0.73,5.7,"Tokyo, Japan"
2034.75,9,20.75,0.73,7.5,"Tokyo, Japan"
2034.833333,10,14.59,0.74,2,"Tokyo, Japan"
2034.916667,11,10.03,0.72,6.1,"Tokyo, Japan"
2035,12,6.43,0.69,3.2,"Tokyo, Japan"
2035.083333,1,2.57,0.61,4.9,"Tokyo, Japan"
2035.166667,2,1.73,0.52,3.4000000000000004,"Tokyo, Japan"
2035.25,3,4.64,0.49,4.7,"Tokyo, Japan"
2035.333333,4,10.31,0.5,6.000000000000001,"Tokyo, Japan"
2035.416667,5,14.44,0.55,4.9,"Tokyo, Japan"
2035.5,6,18.47,0.61,3.2,"Tokyo, Japan"
2035.583333,7,22.1,0.65,6.1,"Tokyo, Japan"
2035.666667,8,22.75,0.68,3.1,"Tokyo, Japan"
2035.75,9,19.73,0.74,3.2,"Tokyo, Japan"
2035.833333,10,15.93,0.76,4.3999999999999995,"Tokyo, Japan"
2035.916667,11,12.15,0.73,3.1,"Tokyo, Japan"
2036,12,8.48,0.69,6.2,"Tokyo, Japan"
2036.083333,1,5.1,0.61,6.800000000000001,"Tokyo, Japan"
2036.166667,2,4.99,0.55,4.1000000000000005,"Tokyo, Japan"
2036.25,3,9.44,0.53,2.0999999999999996,"Tokyo, Japan"
2036.333333,4,14.31,0.56,3.4000000000000004,"Tokyo, Japan"
2036.416667,5,16.32,0.6,4.8,"Tokyo, Japan"
2036.5,6,19.9,0.64,6.999999999999999,"Tokyo, Japan"
2036.583333,7,21.42,0.69,5.3,"Tokyo, Japan"
2036.666667,8,20.48,0.71,3.6999999999999997,"Tokyo, Japan"
2036.75,9,20.14,0.72,9.6,"Tokyo, Japan"
2036.833333,10,15.97,0.71,7.5,"Tokyo, Japan"
2036.916667,11,11.11,0.71,7.200000000000001,"Tokyo, Japan"
2037,12,5.49,0.66,3.6000000000000005,"Tokyo, Japan"
2037.083333,1,3.71,0.58,4.199999999999999,"Tokyo, Japan"
2037.166667,2,4.58,0.53,3.6000000000000005,"Tokyo, Japan"
2037.25,3,8.57,0.54,5.3,"Tokyo, Japan"
2037.333333,4,12.46,0.56,5.4,"Tokyo, Japan"
2037.416667,5,15.98,0.59,6.499999999999999,"Tokyo, Japan"
2037.5,6,20.31,0.63,5.6000000000000005,"Tokyo, Japan"
2037.583333,7,23.83,0.68,3.3000000000000003,"Tokyo, Japan"
2037.666667,8,25.33,0.71,8.5,"Tokyo, Japan"
2037.75,9,23.64,0.74,5.7,"Tokyo, Japan"
2037.833333,10,15.26,0.72,6.499999999999999,"Tokyo, Japan"
2037.916667,11,11.88,0.69,6.999999999999999,"Tokyo, Japan"
2038,12,5.14,0.65,3.9,"Tokyo, Japan"
2038.083333,1,5.34,0.6,5.7,"Tokyo, Japan"
2038.166667,2,2.7,0.54,4.3999999999999995,"Tokyo, Japan"
2038.25,3,5.01,0.48,4.6,"Tokyo, Japan"
2038.333333,4,9.85,0.48,3.8,"Tokyo, Japan"
2038.416667,5,15.39,0.53,4.300000000000001,"Tokyo, Japan"
2038.5,6,18.99,0.6,6.3,"Tokyo, Japan"
2038.583333,7,22.04,0.67,7.3999999999999995,"Tokyo, Japan"
2038.666667,8,22.95,0.72,10.2,"Tokyo, Japan"
2038.75,9,22.17,0.76,3.4000000000000004,"Tokyo, Japan"
2038.833333,10,15.17,0.75,2,"Tokyo, Japan"
2038.916667,11,9.76,0.71,2.8000000000000003,"Tokyo, Japan"
2039,12,7.11,0.67,5,"Tokyo, Japan"
2039.083333,1,1.73,0.55,5.3,"Tokyo, Japan"
2039.166667,2,4.3,0.48,6.6000000000000005,"Tokyo, Japan"
2039.25,3,5.41,0.45,5.800000000000001,"Tokyo, Japan"
2039.333333,4,10.24,0.45,4.500000000000001,"Tokyo, Japan"
2039.416667,5,12.77,0.49,6.3,"Tokyo, Japan"
2039.5,6,18.62,0.52,6.000000000000001,"Tokyo, Japan"
2039.583333,7,21.37,0.59,5.8999999999999995,"Tokyo, Japan"
2039.666667,8,21.27,0.62,8.9,"Tokyo, Japan"
2039.75,9,18.56,0.65,9.1,"Tokyo, Japan"
2039.833333,10,14.04,0.66,4.6,"Tokyo, Japan"
2039.916667,11,10.04,0.64,4.199999999999999,"Tokyo, Japan"
2040,12,6.41,0.6,3.6000000000000005,"Tokyo, Japan"
2040.083333,1,3.19,0.55,3.6999999999999997,"Tokyo, Japan"
2040.166667,2,3.6,0.49,4.8,"Tokyo, Japan"
2040.25,3,6.14,0.47,2.1999999999999997,"Tokyo, Japan"
2040.333333,4,10.49,0.49,5.800000000000001,"Tokyo, Japan"
2040.416667,5,15.84,0.54,5.5,"Tokyo, Japan"
2040.5,6,19.88,0.6,8.1,"Tokyo, Japan"
2040.583333,7,21.7,0.63,9.899999999999999,"Tokyo, Japan"
2040.666667,8,22.48,0.65,5.1,"Tokyo, Japan"
2040.75,9,20.35,0.68,4.6,"Tokyo, Japan"
2040.833333,10,16.12,0.68,4,"Tokyo, Japan"
2040.916667,11,9.86,0.67,3.4000000000000004,"Tokyo, Japan"
2041,12,5.12,0.63,5.3,"Tokyo, Japan"
2041.083333,1,4.71,0.57,4.6,"Tokyo, Japan"
2041.166667,2,3.92,0.53,4.3999999999999995,"Tokyo, Japan"
2041.25,3,4.58,0.51,6.8999999999999995,"Tokyo, Japan"
2041.333333,4,11.71,0.52,6.000000000000001,"Tokyo, Japan"
2041.416667,5,16.98,0.58,5.8999999999999995,"Tokyo, Japan"
2041.5,6,20.71,0.66,3.8,"Tokyo, Japan"
2041.583333,7,24.13,0.72,5.5,"Tokyo, Japan"
2041.666667,8,24.09,0.77,5.800000000000001,"Tokyo, Japan"
2041.75,9,20.71,0.79,14.100000000000001,"Tokyo, Japan"
2041.833333,10,16.36,0.78,2.6,"Tokyo, Japan"
2041.916667,11,11.59,0.77,5.8999999999999995,"Tokyo, Japan"
2042,12,6.19,0.72,4.300000000000001,"Tokyo, Japan"
2042.083333,1,2.78,0.64,3.9,"Tokyo, Japan"
2042.166667,2,2.76,0.54,5.2,"Tokyo, Japan"
2042.25,3,3.98,0.47,5.2,"Tokyo, Japan"
2042.333333,4,10.84,0.49,4.8,"Tokyo, Japan"
2042.416667,5,14.82,0.55,6.6000000000000005,"Tokyo, Japan"
2042.5,6,18.94,0.6,3.3000000000000003,"Tokyo, Japan"
2042.583333,7,23.08,0.65,4,"Tokyo, Japan"
2042.666667,8,24.8,0.71,4.7,"Tokyo, Japan"
2042.75,9,20.99,0.74,6.3,"Tokyo, Japan"
2042.833333,10,16,0.75,5.8999999999999995,"Tokyo, Japan"
2042.916667,11,12.37,0.74,4.3999999999999995,"Tokyo, Japan"
2043,12,6.4,0.7,4.1000000000000005,"Tokyo, Japan"
2043.083333,1,3.74,0.63,3.4000000000000004,"Tokyo, Japan"
2043.166667,2,3.08,0.56,5.800000000000001,"Tokyo, Japan"
2043.25,3,6.83,0.49,5.4,"Tokyo, Japan"
2043.333333,4,10.5,0.49,6.2,"Tokyo, Japan"
2043.416667,5,16.09,0.55,6.4,"Tokyo, Japan"
2043.5,6,19.98,0.61,4.6,"Tokyo, Japan"
2043.583333,7,22.83,0.66,4.3999999999999995,"Tokyo, Japan"
2043.666667,8,24.68,0.69,3.9,"Tokyo, Japan"
2043.75,9,21.01,0.72,7.9,"Tokyo, Japan"
2043.833333,10,17.19,0.73,5.6000000000000005,"Tokyo, Japan"
2043.916667,11,11.62,0.69,3.2,"Tokyo, Japan"
2044,12,6.51,0.64,3.4999999999999996,"Tokyo, Japan"
2044.083333,1,2.24,0.57,5.5,"Tokyo, Japan"
2044.166667,2,4.71,0.48,4.7,"Tokyo, Japan"
2044.25,3,6.1,0.44,5.5,"Tokyo, Japan"
2044.333333,4,8.28,0.43,7.3,"Tokyo, Japan"
2044.416667,5,14.58,0.46,6.2,"Tokyo, Japan"
2044.5,6,18.46,0.52,5.5,"Tokyo, Japan"
2044.583333,7,21.67,0.57,6.999999999999999,"Tokyo, Japan"
2044.666667,8,22.72,0.62,3.6999999999999997,"Tokyo, Japan"
2044.75,9,20.12,0.63,3.4000000000000004,"Tokyo, Japan"
2044.833333,10,13.59,0.63,3.9,"Tokyo, Japan"
2044.916667,11,11.46,0.62,4.1000000000000005,"Tokyo, Japan"
2045,12,6.22,0.59,7.9,"Tokyo, Japan"
2045.083333,1,3.55,0.52,4.3999999999999995,"Tokyo, Japan"
2045.166667,2,4.55,0.45,4.300000000000001,"Tokyo, Japan"
2045.25,3,5.68,0.43,6.000000000000001,"Tokyo, Japan"
2045.333333,4,9.41,0.44,4.500000000000001,"Tokyo, Japan"
2045.416667,5,14.6,0.47,2.9000000000000004,"Tokyo, Japan"
